Emotion,File_Path
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-01-01-02-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-02-01-01-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-02-01-01-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-02-01-02-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-02-01-02-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-02-02-01-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-02-02-01-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-02-02-02-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-02-02-02-02-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-02-03-01-01-01-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-02-03-01-01-02-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-02-03-01-02-01-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-02-03-01-02-02-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-02-03-02-01-01-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-02-03-02-01-02-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-02-03-02-02-01-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-02-03-02-02-02-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-02-04-01-01-01-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-02-04-01-01-02-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-02-04-01-02-01-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-02-04-01-02-02-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-02-04-02-01-01-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-02-04-02-01-02-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-02-04-02-02-01-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-02-04-02-02-02-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-02-05-01-01-01-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-02-05-01-01-02-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-02-05-01-02-01-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-02-05-01-02-02-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-02-05-02-01-01-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-02-05-02-01-02-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-02-05-02-02-01-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-02-05-02-02-02-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-02-06-01-01-01-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-02-06-01-01-02-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-02-06-01-02-01-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-02-06-01-02-02-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-02-06-02-01-01-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-02-06-02-01-02-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-02-06-02-02-01-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-02-06-02-02-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-01-01-01-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-01-01-01-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-01-01-02-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-01-01-02-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-02-01-01-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-02-01-01-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-02-01-02-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-02-01-02-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-02-02-01-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-02-02-01-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-02-02-02-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-01-02-02-02-02-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-01-03-01-01-01-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-01-03-01-01-02-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-01-03-01-02-01-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-01-03-01-02-02-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-01-03-02-01-01-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-01-03-02-01-02-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-01-03-02-02-01-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-01-03-02-02-02-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-01-04-01-01-01-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-01-04-01-01-02-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-01-04-01-02-01-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-01-04-01-02-02-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-01-04-02-01-01-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-01-04-02-01-02-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-01-04-02-02-01-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-01-04-02-02-02-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-01-05-01-01-01-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-01-05-01-01-02-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-01-05-01-02-01-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-01-05-01-02-02-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-01-05-02-01-01-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-01-05-02-01-02-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-01-05-02-02-01-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-01-05-02-02-02-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-01-06-01-01-01-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-01-06-01-01-02-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-01-06-01-02-01-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-01-06-01-02-02-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-01-06-02-01-01-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-01-06-02-01-02-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-01-06-02-02-01-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-01-06-02-02-02-24.wav
disgust,Dataset/RAVDESS_Demo\Actor_24\03-01-07-01-01-01-24.wav
disgust,Dataset/RAVDESS_Demo\Actor_24\03-01-07-01-01-02-24.wav
disgust,Dataset/RAVDESS_Demo\Actor_24\03-01-07-01-02-01-24.wav
disgust,Dataset/RAVDESS_Demo\Actor_24\03-01-07-01-02-02-24.wav
disgust,Dataset/RAVDESS_Demo\Actor_24\03-01-07-02-01-01-24.wav
disgust,Dataset/RAVDESS_Demo\Actor_24\03-01-07-02-01-02-24.wav
disgust,Dataset/RAVDESS_Demo\Actor_24\03-01-07-02-02-01-24.wav
disgust,Dataset/RAVDESS_Demo\Actor_24\03-01-07-02-02-02-24.wav
surprise,Dataset/RAVDESS_Demo\Actor_24\03-01-08-01-01-01-24.wav
surprise,Dataset/RAVDESS_Demo\Actor_24\03-01-08-01-01-02-24.wav
surprise,Dataset/RAVDESS_Demo\Actor_24\03-01-08-01-02-01-24.wav
surprise,Dataset/RAVDESS_Demo\Actor_24\03-01-08-01-02-02-24.wav
surprise,Dataset/RAVDESS_Demo\Actor_24\03-01-08-02-01-01-24.wav
surprise,Dataset/RAVDESS_Demo\Actor_24\03-01-08-02-01-02-24.wav
surprise,Dataset/RAVDESS_Demo\Actor_24\03-01-08-02-02-01-24.wav
surprise,Dataset/RAVDESS_Demo\Actor_24\03-01-08-02-02-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-01-01-01-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-01-01-01-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-01-01-02-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-01-01-02-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-02-01-01-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-02-01-01-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-02-01-02-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-02-01-02-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-02-02-01-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-02-02-01-02-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-02-02-02-01-24.wav
neutral,Dataset/RAVDESS_Demo\Actor_24\03-02-02-02-02-02-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-02-03-01-01-01-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-02-03-01-01-02-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-02-03-01-02-01-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-02-03-01-02-02-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-02-03-02-01-01-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-02-03-02-01-02-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-02-03-02-02-01-24.wav
happy,Dataset/RAVDESS_Demo\Actor_24\03-02-03-02-02-02-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-02-04-01-01-01-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-02-04-01-01-02-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-02-04-01-02-01-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-02-04-01-02-02-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-02-04-02-01-01-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-02-04-02-01-02-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-02-04-02-02-01-24.wav
sad,Dataset/RAVDESS_Demo\Actor_24\03-02-04-02-02-02-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-02-05-01-01-01-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-02-05-01-01-02-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-02-05-01-02-01-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-02-05-01-02-02-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-02-05-02-01-01-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-02-05-02-01-02-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-02-05-02-02-01-24.wav
angry,Dataset/RAVDESS_Demo\Actor_24\03-02-05-02-02-02-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-02-06-01-01-01-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-02-06-01-01-02-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-02-06-01-02-01-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-02-06-01-02-02-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-02-06-02-01-01-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-02-06-02-01-02-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-02-06-02-02-01-24.wav
fear,Dataset/RAVDESS_Demo\Actor_24\03-02-06-02-02-02-24.wav
